abs_b_deg,abs_c_deg,pass_num,accepted,joint3_pos_cmd_deg,joint3_pos_fb_deg,joint3_motor_pos_cmd_deg,joint3_motor_pos_fb_deg,joint4_pos_cmd_deg,joint4_pos_fb_deg,joint4_motor_pos_cmd_deg,joint4_motor_pos_fb_deg
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011306,180.011306
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011306,90.011306
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011306,90.011306
90.000000,90.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,90.000000,90.000000,90.011306,90.011306
90.000000,90.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,90.000000,90.000000,90.011306,90.011306
-90.000000,90.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,90.000000,90.000000,90.011306,90.011306
-90.000000,90.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,90.000000,90.000000,90.011306,90.011306
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011306,90.011306
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011306,90.011306
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999313,270.011306,270.010620
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000687,270.011306,270.011993
90.000000,270.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,270.000000,270.000000,270.011306,270.011306
90.000000,270.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,270.000000,269.999313,270.011306,270.010620
-90.000000,270.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,270.000000,269.998970,270.011306,270.010277
-90.000000,270.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,270.000000,270.001030,270.011306,270.012336
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999313,270.011306,270.010620
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.001030,270.011306,270.012336
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011306,0.011306
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011306,0.011306
30.000000,0.000000,1.000000,0.000000,30.000000,29.999886,30.020646,30.020531,0.000000,0.000000,0.011306,0.011306
30.000000,0.000000,2.000000,1.000000,30.000000,29.999886,30.020646,30.020531,0.000000,0.000000,0.011306,0.011306
-30.000000,0.000000,1.000000,0.000000,-30.000000,-30.000229,-29.979354,-29.979240,0.000000,0.000000,0.011306,0.011306
-30.000000,0.000000,2.000000,1.000000,-30.000000,-30.000229,-29.979354,-29.979240,0.000000,0.000000,0.011306,0.011306
60.000000,0.000000,1.000000,0.000000,60.000000,59.999771,60.020646,60.020760,0.000000,0.000000,0.011306,0.011306
60.000000,0.000000,2.000000,1.000000,60.000000,60.000114,60.020646,60.020760,0.000000,0.000000,0.011306,0.011306
-60.000000,0.000000,1.000000,0.000000,-60.000000,-59.999771,-59.979354,-59.979125,0.000000,0.000000,0.011306,0.011306
-60.000000,0.000000,2.000000,1.000000,-60.000000,-60.000114,-59.979354,-59.979125,0.000000,0.000000,0.011306,0.011306
90.000000,0.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,0.000000,0.000000,0.011306,0.011306
90.000000,0.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,0.000000,0.000000,0.011306,0.011306
-90.000000,0.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,0.000000,0.000000,0.011306,0.011306
-90.000000,0.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,0.000000,0.000000,0.011306,0.011306
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011306,0.011306
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011306,0.011306
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011306,180.011306
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011306,180.011306
30.000000,180.000000,1.000000,0.000000,30.000000,29.999886,30.020646,30.020531,180.000000,179.999657,180.011306,180.010963
30.000000,180.000000,2.000000,1.000000,30.000000,29.999886,30.020646,30.020875,180.000000,179.999657,180.011306,180.010963
-30.000000,180.000000,1.000000,0.000000,-30.000000,-30.000229,-29.979354,-29.979583,180.000000,180.000000,180.011306,180.011306
-30.000000,180.000000,2.000000,1.000000,-30.000000,-29.999886,-29.979354,-29.979240,180.000000,179.999657,180.011306,180.010963
60.000000,180.000000,1.000000,0.000000,60.000000,60.000114,60.020646,60.020760,180.000000,180.000000,180.011306,180.011306
60.000000,180.000000,2.000000,1.000000,60.000000,59.999771,60.020646,60.020760,180.000000,180.000000,180.011306,180.011306
-60.000000,180.000000,1.000000,0.000000,-60.000000,-60.000114,-59.979354,-59.979469,180.000000,180.000343,180.011306,180.011650
-60.000000,180.000000,2.000000,1.000000,-60.000000,-59.999771,-59.979354,-59.979469,180.000000,179.999657,180.011306,180.010963
90.000000,180.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,180.000000,180.000000,180.011306,180.011306
90.000000,180.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,180.000000,180.000000,180.011306,180.011306
-90.000000,180.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,180.000000,180.000000,180.011306,180.011306
-90.000000,180.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,180.000000,180.000000,180.011306,180.011306
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011306,180.011306
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011306,180.011306
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011306,90.011306
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011306,90.011306
90.000000,90.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,90.000000,90.000000,90.011306,90.011306
90.000000,90.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,90.000000,90.000000,90.011306,90.011306
-90.000000,90.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,90.000000,90.000000,90.011306,90.011306
-90.000000,90.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,90.000000,90.000000,90.011306,90.011306
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011306,90.011306
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011306,90.011306
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999657,270.011306,270.010963
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000343,270.011306,270.011650
90.000000,270.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,270.000000,269.999313,270.011306,270.010620
90.000000,270.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,270.000000,270.000343,270.011306,270.011650
-90.000000,270.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,270.000000,270.000687,270.011306,270.011993
-90.000000,270.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,270.000000,270.000343,270.011306,270.011650
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999313,270.011306,270.010620
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000000,270.011306,270.011306
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,0.000000,0.000000,0.011650,0.011650
30.000000,0.000000,1.000000,0.000000,30.000000,29.999886,390.020646,390.020531,0.000000,0.000000,0.011650,0.011650
30.000000,0.000000,2.000000,1.000000,30.000000,29.999886,390.020646,390.020531,0.000000,0.000000,0.011650,0.011650
-30.000000,0.000000,1.000000,0.000000,-30.000000,-29.999886,330.020646,330.020760,0.000000,0.000000,0.011650,0.011650
-30.000000,0.000000,2.000000,1.000000,-30.000000,-29.999886,330.020646,330.020760,0.000000,0.000000,0.011650,0.011650
60.000000,0.000000,1.000000,0.000000,60.000000,59.999771,420.020646,420.020417,0.000000,0.000000,0.011650,0.011650
60.000000,0.000000,2.000000,1.000000,60.000000,59.999771,420.020646,420.020417,0.000000,0.000000,0.011650,0.011650
-60.000000,0.000000,1.000000,0.000000,-60.000000,-60.000114,300.020646,300.020531,0.000000,0.000000,0.011650,0.011650
-60.000000,0.000000,2.000000,1.000000,-60.000000,-59.999771,300.020646,300.020875,0.000000,0.000000,0.011650,0.011650
90.000000,0.000000,1.000000,0.000000,90.000000,90.000000,450.020646,450.020646,0.000000,0.000000,0.011650,0.011650
90.000000,0.000000,2.000000,1.000000,90.000000,90.000000,450.020646,450.020646,0.000000,0.000000,0.011650,0.011650
-90.000000,0.000000,1.000000,0.000000,-90.000000,-90.000000,270.020646,270.020646,0.000000,0.000000,0.011650,0.011650
-90.000000,0.000000,2.000000,1.000000,-90.000000,-90.000000,270.020646,270.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,0.000000,0.000000,0.011650,0.011650
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,180.000000,180.000687,180.011650,180.012336
30.000000,180.000000,1.000000,0.000000,30.000000,29.999886,390.020646,390.020531,180.000000,179.999313,180.011650,180.010963
30.000000,180.000000,2.000000,1.000000,30.000000,30.000229,390.020646,390.020875,180.000000,180.000000,180.011650,180.011650
-30.000000,180.000000,1.000000,0.000000,-30.000000,-30.000229,330.020646,330.020760,180.000000,180.000000,180.011650,180.011650
-30.000000,180.000000,2.000000,1.000000,-30.000000,-30.000229,330.020646,330.020760,180.000000,180.000687,180.011650,180.012336
60.000000,180.000000,1.000000,0.000000,60.000000,60.000114,420.020646,420.020417,180.000000,180.000000,180.011650,180.011650
60.000000,180.000000,2.000000,1.000000,60.000000,60.000114,420.020646,420.020760,180.000000,180.000000,180.011650,180.011650
-60.000000,180.000000,1.000000,0.000000,-60.000000,-60.000114,300.020646,300.020531,180.000000,179.999657,180.011650,180.011306
-60.000000,180.000000,2.000000,1.000000,-60.000000,-60.000114,300.020646,300.020531,180.000000,180.000000,180.011650,180.011650
90.000000,180.000000,1.000000,0.000000,90.000000,90.000000,450.020646,450.020646,180.000000,180.000000,180.011650,180.011650
90.000000,180.000000,2.000000,1.000000,90.000000,90.000000,450.020646,450.020646,180.000000,180.000000,180.011650,180.011650
-90.000000,180.000000,1.000000,0.000000,-90.000000,-90.000000,270.020646,270.020646,180.000000,180.000000,180.011650,180.011650
-90.000000,180.000000,2.000000,1.000000,-90.000000,-90.000000,270.020646,270.020646,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,180.000000,180.000000,180.011650,180.011650
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,90.000000,90.000000,90.011650,90.011650
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,90.000000,90.000000,90.011650,90.011650
90.000000,90.000000,1.000000,0.000000,90.000000,90.000000,450.020646,450.020646,90.000000,90.000000,90.011650,90.011650
90.000000,90.000000,2.000000,1.000000,90.000000,90.000000,450.020646,450.020646,90.000000,90.000000,90.011650,90.011650
-90.000000,90.000000,1.000000,0.000000,-90.000000,-90.000000,270.020646,270.020646,90.000000,90.000000,90.011650,90.011650
-90.000000,90.000000,2.000000,1.000000,-90.000000,-90.000000,270.020646,270.020646,90.000000,90.000000,90.011650,90.011650
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,90.000000,90.000000,90.011650,90.011650
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,90.000000,90.000000,90.011650,90.011650
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,270.000000,270.000343,270.011650,270.011993
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,270.000000,269.999313,270.011650,270.010963
90.000000,270.000000,1.000000,0.000000,90.000000,90.000000,450.020646,450.020646,270.000000,269.999313,270.011650,270.010963
90.000000,270.000000,2.000000,1.000000,90.000000,90.000000,450.020646,450.020646,270.000000,270.000687,270.011650,270.012336
-90.000000,270.000000,1.000000,0.000000,-90.000000,-90.000000,270.020646,270.020646,270.000000,269.999313,270.011650,270.010963
-90.000000,270.000000,2.000000,1.000000,-90.000000,-90.000000,270.020646,270.020646,270.000000,269.999313,270.011650,270.010963
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,270.000000,270.000343,270.011650,270.011993
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,270.000000,270.000687,270.011650,270.012336
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,180.000000,179.999657,180.011650,180.011306
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000343,180.011650,180.011993
60.000000,180.000000,1.000000,0.000000,60.000000,60.000114,60.020646,60.020760,180.000000,180.000343,180.011650,180.011993
60.000000,180.000000,2.000000,1.000000,60.000000,59.999771,60.020646,60.020417,180.000000,179.999657,180.011650,180.011306
-60.000000,180.000000,1.000000,0.000000,-60.000000,-60.000114,-59.979354,-59.979125,180.000000,180.000000,180.011650,180.011650
-60.000000,180.000000,2.000000,1.000000,-60.000000,-60.000114,-59.979354,-59.979469,180.000000,180.000000,180.011650,180.011650
90.000000,180.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,180.000000,180.000000,180.011650,180.011650
90.000000,180.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,180.000000,180.000000,180.011650,180.011650
-90.000000,180.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,180.000000,180.000000,180.011650,180.011650
-90.000000,180.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011650,180.011650
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999657,270.011650,270.011306
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000687,270.011650,270.012336
90.000000,270.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,270.000000,270.000000,270.011650,270.011650
90.000000,270.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,270.000000,269.999313,270.011650,270.010963
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999313,270.011650,270.010963
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000687,270.011650,270.012336
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,179.999657,180.011650,180.011306
60.000000,180.000000,1.000000,0.000000,60.000000,60.000114,60.020646,60.020760,180.000000,180.000687,180.011650,180.012336
60.000000,180.000000,2.000000,1.000000,60.000000,60.000114,60.020646,60.020760,180.000000,180.000000,180.011650,180.011650
-60.000000,180.000000,1.000000,0.000000,-60.000000,-60.000114,-59.979354,-59.979469,180.000000,180.000000,180.011650,180.011650
-60.000000,180.000000,2.000000,1.000000,-60.000000,-60.000114,-59.979354,-59.979469,180.000000,179.999657,180.011650,180.011306
90.000000,180.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,180.000000,180.000000,180.011650,180.011650
90.000000,180.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,180.000000,180.000000,180.011650,180.011650
-90.000000,180.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,180.000000,180.000000,180.011650,180.011650
-90.000000,180.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011650,180.011650
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999313,270.011650,270.010963
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999313,270.011650,270.010963
90.000000,270.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,270.000000,270.000000,270.011650,270.011650
90.000000,270.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,270.000000,270.000343,270.011650,270.011993
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000687,270.011650,270.012336
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000000,270.011650,270.011650
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011650,0.011650
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011650,90.011650
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011650,90.011650
0.000000,180.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011650,180.011650
0.000000,180.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,180.000000,180.000000,180.011650,180.011650
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000687,270.011650,270.012336
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000687,270.011650,270.012336
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,0.000000,0.000000,0.011650,0.011650
0.000000,45.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,45.000000,45.000000,45.011650,45.011650
0.000000,45.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,45.000000,45.000000,45.011650,45.011650
0.000000,90.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011650,90.011650
0.000000,90.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,90.000000,90.000000,90.011650,90.011650
0.000000,135.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,135.000000,135.000000,135.011650,135.011650
