abs_b_deg,abs_c_deg,pass_num,accepted,b_ssi_abs_position_deg,b_ssi_zeroed_position_deg,c_ssi_abs_position_deg,c_ssi_zeroed_position_deg,b_ssi_rawcounts,c_ssi_rawcounts,b_following_error_udeg,c_following_error_udeg,b_axis_fb_udeg,c_axis_fb_udeg
-30.000000,270.000000,1.000000,0.000000,-212.894783,-29.979583,-89.141350,-270.011650,-620101.000000,259643.000000,-228.881836,1373.291016,-30000228.881836,270001373.291016
-30.000000,270.000000,2.000000,1.000000,-212.894783,-29.979583,-89.141006,-270.011306,-620101.000000,259642.000000,114.440918,1029.968262,-29999885.559082,270001029.968262
0.000000,0.000000,1.000000,0.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,2.000000,1.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
50.000000,0.000000,1.000000,0.000000,-132.894745,50.020455,180.860023,-0.010277,-387084.000000,-526793.000000,152.587891,0.000000,50000152.587891,0.000000
50.000000,0.000000,2.000000,1.000000,-132.895088,50.020112,180.860023,-0.010277,-387085.000000,-526793.000000,152.587891,0.000000,50000152.587891,0.000000
50.000000,90.000000,1.000000,0.000000,-132.894745,50.020455,90.860023,-90.010277,-387084.000000,-264649.000000,152.587891,0.000000,50000152.587891,90000000.000000
50.000000,90.000000,2.000000,1.000000,-132.894745,50.020455,90.860023,-90.010277,-387084.000000,-264649.000000,152.587891,0.000000,50000152.587891,90000000.000000
50.000000,180.000000,1.000000,0.000000,-132.894745,50.020455,0.858650,-180.011650,-387084.000000,-2501.000000,152.587891,1373.291016,50000152.587891,180001373.291016
50.000000,180.000000,2.000000,1.000000,-132.895088,50.020112,0.860023,-180.010277,-387085.000000,-2505.000000,-190.734863,0.000000,49999809.265137,180000000.000000
50.000000,270.000000,1.000000,0.000000,-132.894745,50.020455,-89.141693,-270.011993,-387084.000000,259644.000000,152.587891,1716.613770,50000152.587891,270001716.613770
50.000000,270.000000,2.000000,1.000000,-132.895088,50.020112,-89.139633,-270.009933,-387085.000000,259638.000000,152.587891,-343.322754,50000152.587891,269999656.677246
-50.000000,0.000000,1.000000,0.000000,-232.895050,-49.979850,180.860023,-0.010277,-678356.000000,-526793.000000,190.734863,0.000000,-49999809.265137,0.000000
-50.000000,0.000000,2.000000,1.000000,-232.895050,-49.979850,180.860023,-0.010277,-678356.000000,-526793.000000,190.734863,0.000000,-49999809.265137,0.000000
-50.000000,90.000000,1.000000,0.000000,-232.894707,-49.979507,90.860023,-90.010277,-678355.000000,-264649.000000,190.734863,0.000000,-49999809.265137,90000000.000000
-50.000000,90.000000,2.000000,1.000000,-232.895050,-49.979850,90.860023,-90.010277,-678356.000000,-264649.000000,-152.587891,0.000000,-50000152.587891,90000000.000000
-50.000000,180.000000,1.000000,0.000000,-232.894707,-49.979507,0.858650,-180.011650,-678355.000000,-2501.000000,190.734863,1373.291016,-49999809.265137,180001373.291016
-50.000000,180.000000,2.000000,1.000000,-232.894707,-49.979507,0.858994,-180.011306,-678355.000000,-2502.000000,190.734863,1029.968262,-49999809.265137,180001029.968262
-50.000000,270.000000,1.000000,0.000000,-232.895050,-49.979850,-89.138603,-270.008903,-678356.000000,259635.000000,190.734863,-1373.291016,-49999809.265137,269998626.708984
-50.000000,270.000000,2.000000,1.000000,-232.895050,-49.979850,-89.138260,-270.008560,-678356.000000,259634.000000,-152.587891,-1716.613770,-50000152.587891,269998283.386230
0.000000,0.000000,1.000000,0.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,2.000000,1.000000,-182.894897,0.020303,180.860023,-0.010277,-532720.000000,-526793.000000,0.000000,0.000000,0.000000,0.000000
